product_id,time_id,customer_id,promotion_id,store_id, store_sales, store_cost, unit_sales
1369,399,2126,0,2,3.38,1.082,1
1440,399,2126,0,2,5.62,2.136,2
1554,399,6319,0,2,2.54,0.838,1
545,399,6319,0,2,1.45,0.551,1
18,446,5873,0,2,2.67,0.854,1
74,446,5873,0,2,3.14,1.35,2
1049,446,5873,0,2,7.86,2.987,2
1239,446,5873,0,2,4.56,1.368,2
1276,446,5397,0,2,2.86,0.944,2
973,446,5397,0,2,2.68,1.099,2
1056,446,5397,0,2,5.86,2.403,2
806,446,5397,0,2,2.6,1.144,1
710,446,206,0,2,1.19,0.583,1
1526,446,206,0,2,3.3,0.99,2
321,446,206,0,2,4.82,2.024,2
697,446,206,0,2,2.66,0.984,2
547,446,1493,0,2,4.62,2.171,2
431,446,1493,0,2,0.96,0.374,1
194,446,7656,0,2,6.72,2.688,2
664,446,7656,0,2,1.74,0.522,1
82,446,7656,0,2,2.7,1.242,1
271,446,7656,0,2,4.74,1.801,2
980,454,7192,112,2,1.72,0.808,1
1063,454,7192,112,2,9.54,4.675,3
814,454,7192,112,2,5.19,2.439,3
5,454,7192,112,2,4.38,1.927,2
1119,454,3739,112,2,6.34,2.282,2
231,454,3739,112,2,5.3,2.067,2
1047,454,8572,112,2,3.23,1.163,1
864,454,8572,112,2,1.63,0.652,1
1413,454,8572,112,2,3.38,1.183,1
1323,454,8572,112,2,5.88,2.411,2
448,454,8572,112,2,1.54,0.708,1
684,454,5188,112,2,1.36,0.435,2
368,454,5188,112,2,3.42,1.573,3
1316,454,5188,112,2,1.42,0.611,2
29,454,5188,112,2,5.34,1.655,3
1050,454,6319,112,2,2.56,0.922,2
828,454,6319,112,2,2.58,0.877,2
351,454,6319,112,2,5.52,1.766,2
152,454,4563,112,2,2.89,1.301,1
821,454,4563,112,2,3.82,1.795,2
784,454,4563,112,2,1.04,0.374,2
68,454,4563,112,2,7.12,2.278,2
712,430,9618,0,2,3.87,1.664,1
1061,430,9618,0,2,1.66,0.681,1
13,430,9618,0,2,2.65,1.113,1
456,430,9618,0,2,5.34,2.35,2
732,430,7961,0,2,0.91,0.428,1
683,430,7961,0,2,2.16,0.821,1
832,430,7961,0,2,6.48,2.398,2
1527,430,7961,0,2,3.46,1.695,1
1426,430,6403,0,2,3.74,1.533,1
484,430,6403,0,2,3.64,1.274,1
1339,430,6403,0,2,1.31,0.498,1
1476,430,6403,0,2,2.26,1.04,1
334,430,6403,0,2,1.56,0.484,2
230,430,6403,0,2,1.19,0.583,1
447,430,1333,0,2,5.76,2.362,2
480,430,5649,0,2,5.07,2.383,3
524,430,5649,0,2,3.48,1.114,2
1166,430,6468,0,2,2.21,1.039,1
850,430,6468,0,2,3.99,1.556,3
241,430,6468,0,2,8.73,3.056,3
97,430,6468,0,2,0.59,0.289,1
114,430,6468,0,2,2.76,1.132,3
142,431,9278,0,2,2.32,0.974,1
757,431,9278,0,2,1.47,0.441,1
468,431,9278,0,2,3.48,1.531,2
1333,431,8177,0,2,0.93,0.316,1
711,431,8177,0,2,2.89,1.098,1
1433,431,8177,0,2,5.26,2.42,2
412,431,8177,0,2,2.76,0.856,2
1264,431,854,0,2,2.35,1.034,1
1308,431,854,0,2,5.16,2.322,2
33,431,854,0,2,1.36,0.422,1
898,431,9278,0,2,1.74,0.853,1
848,431,9278,0,2,2.26,0.904,1
998,431,9278,0,2,2.5,0.975,2
549,431,9278,0,2,1.68,0.538,1
732,431,2630,0,2,1.82,0.783,2
1347,431,2630,0,2,1.77,0.761,1
1058,431,2630,0,2,2.76,1.159,1
782,431,2630,0,2,4.68,1.685,2
1198,431,2630,0,2,6.86,2.95,2
1297,431,7456,0,2,1.66,0.548,1
1208,431,7456,0,2,2.87,1.263,1
332,431,7456,0,2,2.21,0.818,1
988,431,7456,0,2,3.61,1.48,1
1041,436,7586,0,2,1.42,0.568,2
60,436,7586,0,2,5.32,2.288,2
1447,436,7586,0,2,2.96,1.095,1
279,436,8523,0,2,5.64,2.2,2
762,436,8523,0,2,3.7,1.184,1
739,436,2741,0,2,7.14,2.713,3
1355,436,2741,0,2,1.26,0.416,2
652,436,2741,0,2,1.67,0.518,1
789,436,2741,0,2,3.62,1.484,1
1371,436,8732,0,2,4.94,2.272,2
602,436,8732,0,2,4.28,1.37,2
939,436,8732,0,2,1.4,0.448,2
207,436,3211,0,2,1.24,0.533,1
1394,436,3211,0,2,2.53,0.911,1
119,436,3211,0,2,4.56,2.189,2
829,436,3211,0,2,4.34,2.127,2
673,436,3211,0,2,5.48,2.411,2
772,436,7462,0,2,3.88,1.63,2
1352,436,7462,0,2,2.65,1.219,1
1462,436,7462,0,2,1.46,0.672,2
1545,436,7462,0,2,4.58,1.466,2
1333,479,3182,114,2,0.93,0.335,1
312,479,3182,114,2,2.13,1.001,1
1088,479,3182,114,2,6.64,3.121,2
492,479,1934,114,2,3.54,1.451,2
935,479,1934,114,2,2.8,0.952,1
1164,479,1934,114,2,3.42,1.368,2
1208,479,1934,114,2,2.87,1.205,1
1491,479,1934,114,2,2.58,1.058,1
642,479,1934,114,2,1.66,0.631,1
486,479,1934,114,2,1.14,0.467,1
659,479,1057,114,2,3.21,1.412,1
22,479,1057,114,2,4.58,1.878,2
1518,479,1057,114,2,3.52,1.654,1
975,479,1057,114,2,3.76,1.73,1
632,479,1057,114,2,1.66,0.581,2
1247,479,1057,114,2,3.36,1.411,2
1197,479,5650,114,2,3.14,1.036,1
1108,479,5650,114,2,1.64,0.705,1
232,479,5650,114,2,2.63,1.131,1
1443,479,4563,114,2,4.34,2.083,2
767,479,4563,114,2,2.9,1.131,2
1237,479,4563,114,2,2.75,1.018,1
52,479,3645,114,2,2.17,1.085,1
268,479,3645,114,2,1.73,0.657,1
666,464,1264,0,2,0.89,0.392,1
30,464,1264,0,2,2.82,1.156,2
1111,464,1264,0,2,0.78,0.328,1
982,464,1264,0,2,2.88,1.181,1
639,464,1264,0,2,6.56,2.296,2
1255,464,1264,0,2,2.48,1.042,2
1205,464,5720,0,2,2.6,0.832,1
1115,464,5720,0,2,2.5,1.075,1
240,464,5720,0,2,0.86,0.31,1
895,464,5720,0,2,0.65,0.319,1
1531,464,6814,0,2,1.02,0.469,2
550,464,6814,0,2,4.8,1.968,2
379,464,6814,0,2,3.85,1.54,1
63,464,6814,0,2,5.9,2.773,2
1011,464,6814,0,2,6.34,2.219,2
143,464,5720,0,2,4.92,2.263,2
1158,464,5720,0,2,1.32,0.581,1
1229,464,5720,0,2,2.6,1.014,2
576,464,9517,0,2,1.4,0.616,2
1418,464,9517,0,2,3.22,1.546,2
863,464,9517,0,2,2.98,0.954,1
663,464,5650,0,2,1.76,0.827,1
426,464,5650,0,2,0.6,0.222,1
310,464,5650,0,2,0.76,0.296,1
659,464,5650,0,2,3.21,0.995,1
1169,464,5650,0,2,2.98,1.013,1
54,464,5650,0,2,5.86,2.754,2
697,464,5650,0,2,2.66,1.224,2
1356,480,1695,114,2,3.2,1.088,2
1106,480,1695,114,2,3.04,0.973,2
394,480,1695,114,2,6.26,3.067,2
850,480,1695,114,2,1.33,0.652,1
627,480,1695,114,2,1.7,0.816,1
151,480,1695,114,2,5.82,2.153,2
1099,480,206,114,2,3.24,1.523,1
1436,480,206,114,2,1.84,0.607,2
667,480,7798,114,2,2.66,0.904,1
1176,480,7798,114,2,5.13,2.309,3
1526,480,9305,114,2,1.65,0.512,1
157,480,9305,114,2,5.9,2.832,2
733,480,9305,114,2,3.9,1.833,2
1293,480,10188,114,2,4.32,1.987,3
1270,480,10188,114,2,5.38,2.098,2
194,480,10188,114,2,3.36,1.613,1
1463,480,8377,114,2,1.98,0.614,1
321,480,8377,114,2,4.82,1.783,2
458,480,5164,114,2,1.5,0.72,1
1047,480,5164,114,2,3.23,1.389,1
425,480,5164,114,2,2.56,1.101,2
1147,480,5164,114,2,2.84,0.937,2
125,480,5164,114,2,4.64,1.949,2
487,480,5164,114,2,2.6,1.222,1
1533,484,1810,0,2,2.5,0.775,1
165,484,1810,0,2,3.5,1.68,2
741,484,1810,0,2,1.46,0.613,2
1300,484,1503,0,2,2.9,1.363,2
864,484,1503,0,2,3.26,1.271,2
1346,484,1503,0,2,2.35,1.105,1
1373,484,7032,0,2,3.6,1.08,1
780,484,338,0,2,5.68,2.613,2
38,484,338,0,2,1.31,0.406,1
708,484,338,0,2,3.68,1.251,1
1181,484,338,0,2,1.77,0.726,1
52,484,338,0,2,4.34,1.996,2
1054,484,338,0,2,1.48,0.607,1
1510,484,7456,0,2,1.92,0.787,2
1354,484,7456,0,2,1.48,0.548,1
678,484,7456,0,2,3.69,1.181,1
1148,484,7456,0,2,2.69,1.184,1
152,484,7456,0,2,5.78,2.023,2
755,484,7456,0,2,2.98,1.043,1
1401,484,1734,0,2,1.59,0.572,1
502,484,10103,0,2,3.17,1.236,1
918,484,10103,0,2,5.94,2.317,2
59,462,5328,0,2,1.4,0.658,1
1062,462,5328,0,2,4.76,1.714,2
26,462,5328,0,2,1.76,0.563,2
1162,462,5328,0,2,1.59,0.588,1
253,462,6074,0,2,0.89,0.285,1
895,462,6074,0,2,1.3,0.585,2
525,462,6074,0,2,2.85,1.054,1
808,462,6074,0,2,1.39,0.528,1
1517,462,6074,0,2,1.16,0.371,2
1361,462,6074,0,2,3.62,1.774,2
579,462,7192,0,2,2.49,1.021,3
329,462,7192,0,2,1.74,0.748,1
1078,462,7192,0,2,1.64,0.672,1
612,462,4076,0,2,2.38,1.023,1
1471,462,4076,0,2,1.55,0.713,1
316,462,1418,0,2,2.62,1.022,2
1092,462,1418,0,2,4.76,2.094,2
323,462,1418,0,2,3.5,1.435,1
660,462,1418,0,2,5.6,2.688,2
477,462,1418,0,2,0.86,0.396,1
1026,462,1418,0,2,2.13,0.895,1
1442,462,9794,0,2,3.28,1.246,2
832,462,9794,0,2,3.24,1.199,1
516,462,4863,0,2,5.55,2.72,3
493,462,4863,0,2,7.92,2.93,3
976,462,4863,0,2,3.51,1.334,3
672,462,4863,0,2,10.02,4.008,3
755,462,4863,0,2,5.96,2.086,2
506,462,4863,0,2,11.04,3.754,3
1258,514,9794,0,2,1.83,0.586,3
249,514,9794,0,2,3.18,1.304,2
160,514,9794,0,2,2.13,0.98,1
842,514,9794,0,2,6.4,2.304,2
353,514,9794,0,2,4.71,2.308,3
676,514,9794,0,2,6.58,2.303,2
852,514,9794,0,2,0.69,0.255,1
97,514,1810,0,2,1.18,0.401,2
1006,514,1810,0,2,2.14,0.813,1
251,514,1810,0,2,4.88,1.854,2
1372,514,1810,0,2,2.49,1.071,1
296,514,1810,0,2,0.5,0.16,1
407,514,1810,0,2,3.21,1.477,1
490,514,1810,0,2,1.65,0.808,1
227,514,10010,0,2,1.98,0.733,1
847,514,7192,0,2,7.68,2.611,2
1529,514,7192,0,2,9.81,4.709,3
627,514,7192,0,2,1.7,0.578,1
1363,514,7192,0,2,5.32,2.022,2
1540,514,7192,0,2,7.04,2.182,2
1013,514,5467,0,2,1.55,0.604,1
1030,514,5467,0,2,2.64,0.924,1
980,514,5467,0,2,3.44,1.514,2
1130,514,5467,0,2,1.55,0.558,1
210,503,3182,0,2,1.54,0.678,1
281,503,3182,0,2,2.63,0.842,1
897,503,3182,0,2,0.54,0.248,1
194,503,3182,0,2,3.36,1.646,1
138,503,7809,0,2,2.7,0.972,1
757,503,5689,0,2,2.94,1.352,2
1440,503,5689,0,2,2.81,1.349,1
537,503,5689,0,2,7.95,2.862,3
1273,503,5689,0,2,6.62,3.045,2
1433,503,2872,0,2,5.26,1.788,2
118,503,2872,0,2,1.48,0.459,1
1360,503,2872,0,2,2.42,0.992,1
751,503,2872,0,2,4.38,1.796,2
1021,503,2872,0,2,1.22,0.403,1
1037,503,2872,0,2,1.16,0.476,2
921,503,8908,0,2,1.35,0.459,1
1337,503,8908,0,2,1.14,0.376,2
1233,503,8908,0,2,0.73,0.314,1
717,503,8908,0,2,3.92,1.921,1
305,516,3038,0,2,3.39,1.39,1
854,516,3038,0,2,3.2,1.472,2
351,516,3038,0,2,2.76,1.159,1
378,516,7901,0,2,1.11,0.511,1
222,516,7901,0,2,3.95,1.501,1
1104,516,7901,0,2,2.45,0.833,1
1160,516,7901,0,2,2.76,1.242,1
578,516,7901,0,2,2.29,0.962,1
767,516,7901,0,2,1.45,0.522,1
1413,516,1796,0,2,6.76,2.704,2
1351,516,1796,0,2,3.34,1.536,2
808,516,1796,0,2,1.39,0.473,1
1407,516,6309,0,2,0.63,0.277,1
225,516,6309,0,2,3.89,1.4,1
1068,516,6309,0,2,4.22,1.308,2
99,516,6309,0,2,7.08,2.195,3
1035,516,6309,0,2,1.11,0.444,1
1534,516,5850,0,2,2.78,1.056,1
259,516,5850,0,2,3.8,1.672,2
968,516,5850,0,2,2.56,1.178,2
398,516,5850,0,2,0.8,0.328,1
1280,516,5850,0,2,2.74,1.041,2
192,516,5850,0,2,3.04,1.398,2
1168,516,5850,0,2,3.82,1.681,1
815,497,7008,0,2,1.84,0.718,2
472,497,7008,0,2,0.82,0.402,1
1088,497,7008,0,2,6.64,2.191,2
799,497,7008,0,2,2.84,1.079,1
522,497,7008,0,2,1.63,0.717,1
489,497,4487,0,2,4.82,1.494,2
1038,497,4487,0,2,0.74,0.259,1
949,497,4487,0,2,5.02,2.51,2
73,497,4487,0,2,2.33,0.816,1
761,497,4209,0,2,1.7,0.833,1
1365,497,4209,0,2,1.06,0.477,2
782,497,10255,0,2,4.68,2.106,2
572,497,10255,0,2,2.51,0.929,1
788,497,10255,0,2,1.1,0.473,2
139,497,10255,0,2,1.79,0.77,1
528,497,10255,0,2,1.92,0.653,2
506,497,10255,0,2,7.36,3.091,2
447,497,9933,0,2,2.88,1.21,1
409,497,9933,0,2,7.82,2.424,2
1252,497,9933,0,2,2.28,1.072,1
696,497,9933,0,2,0.72,0.23,1
1218,497,9933,0,2,3.66,1.793,2
796,497,9933,0,2,1.32,0.475,1
514,504,5237,0,2,1.81,0.615,1
570,504,5237,0,2,4.32,2.03,2
1546,504,5237,0,2,0.61,0.25,1
591,504,5237,0,2,1.17,0.445,1
753,504,5237,0,2,3.78,1.739,2
997,504,5237,0,2,3.29,1.283,1
999,504,8277,0,2,8.13,3.008,3
1070,504,8277,0,2,7.02,2.176,2
128,504,8277,0,2,1.06,0.36,2
983,504,8277,0,2,0.82,0.344,1
1120,504,8277,0,2,3.42,1.573,2
1536,504,8277,0,2,1.33,0.599,1
1432,504,8277,0,2,3.6,1.116,2
500,504,5121,0,2,2.66,0.851,1
1010,504,5121,0,2,5.3,2.279,2
1359,504,6243,0,2,2.48,0.893,2
1548,504,6243,0,2,1.34,0.643,2
1063,504,5549,0,2,9.54,4.388,3
1267,504,5549,0,2,4.8,1.824,3
1483,504,5549,0,2,2.13,0.98,1
420,504,5549,0,2,2.27,1.067,1
1223,504,5549,0,2,0.59,0.289,1
1200,504,5549,0,2,5.61,2.468,3
125,504,5549,0,2,2.32,0.998,1
486,527,4487,0,2,2.28,0.707,2
1035,527,4487,0,2,1.11,0.455,1
946,527,4487,0,2,5.7,2.85,2
70,527,4487,0,2,1.94,0.679,2
1172,527,4209,0,2,2.77,0.942,1
1362,527,4209,0,2,2.98,1.311,2
779,527,10255,0,2,3.62,1.629,2
569,527,10255,0,2,3.16,1.359,1
786,527,10255,0,2,1.94,0.912,2
137,527,10255,0,2,3.7,1.776,1
939,527,10255,0,2,1.4,0.476,2
503,527,10255,0,2,3.72,1.562,2
444,527,9933,0,2,2.59,1.217,1
820,527,9933,0,2,1.4,0.434,2
1249,527,9933,0,2,1.48,0.696,1
693,527,9933,0,2,1.99,0.736,1
1215,527,9933,0,2,2.92,1.402,2
793,527,9933,0,2,2.85,1.168,1
1274,545,10093,0,2,1.31,0.432,1
186,545,10093,0,2,4.46,1.962,2
748,545,10093,0,2,4.4,2.024,2
775,545,4800,0,2,1.9,0.836,2
126,545,4800,0,2,3.22,0.998,2
515,545,4800,0,2,1.91,0.917,1
9,545,6695,0,2,4.84,1.936,2
864,545,6695,0,2,3.26,1.174,2
1001,545,6695,0,2,5.04,1.966,2
1417,545,6695,0,2,7.22,3.032,2
169,545,6695,0,2,3.96,1.822,2
1525,545,9618,0,2,7.86,2.83,2
673,529,7843,0,2,2.74,0.932,1
1183,529,7843,0,2,4.62,2.079,3
1532,529,9651,0,2,2.78,0.862,2
577,529,9651,0,2,2.62,0.891,1
740,529,9651,0,2,3.94,1.852,2
1299,529,10261,0,2,5.52,2.594,2
1276,529,10261,0,2,1.43,0.443,1
201,529,10261,0,2,4.5,1.395,2
311,529,10261,0,2,2.15,0.795,1
394,529,10261,0,2,3.13,1.408,1
706,529,2320,0,2,3.46,1.522,1
1083,529,2320,0,2,0.5,0.21,1
367,529,2320,0,2,6.98,2.164,2
271,539,7809,118,2,2.37,1.114,1
447,539,7809,118,2,2.88,1.066,1
331,539,7809,118,2,2.83,1.132,1
680,539,7809,118,2,1.47,0.456,1
1190,539,7809,118,2,2.6,1.274,2
75,539,7809,118,2,1.36,0.639,2
304,539,7809,118,2,1.89,0.888,1
1463,539,4117,118,2,1.98,0.97,1
85,539,4117,118,2,1.36,0.449,1
195,539,7336,118,2,1.77,0.566,1
1476,539,7336,118,2,4.52,1.672,2
335,539,7336,118,2,7.48,2.693,2
1160,539,9617,118,2,2.76,1.352,1
139,539,9617,118,2,1.79,0.77,1
501,539,9617,118,2,2.9,1.247,2
222,539,7329,118,2,11.85,5.332,3
251,539,7329,118,2,4.88,2.294,2
894,539,7329,118,2,1.14,0.433,2
938,539,7329,118,2,3.22,1.159,2
1221,539,7329,118,2,1.49,0.745,1
372,539,7329,118,2,7.96,2.706,2
1470,546,6602,0,2,2.41,1.133,1
1553,546,6602,0,2,1.86,0.911,1
1304,546,6602,0,2,0.67,0.214,1
495,546,6602,0,2,2.34,0.959,2
1364,546,6602,0,2,3.2,1.44,2
728,546,6602,0,2,3.78,1.134,2
508,546,1734,0,2,3.79,1.554,1
153,546,1734,0,2,5.44,2.502,2
76,546,1734,0,2,1.69,0.71,1
1451,546,1734,0,2,3.24,1.62,2
442,546,1734,0,2,2.24,1.008,1
352,546,1734,0,2,0.67,0.315,1
248,546,1771,0,2,0.86,0.43,1
519,546,1771,0,2,7.64,3.744,2
535,546,1771,0,2,2.84,1.022,1
485,546,1771,0,2,2.19,0.964,1
841,546,10063,0,2,3.7,1.258,2
298,546,10063,0,2,2.83,1.387,1
369,546,10063,0,2,4.6,2.208,2
985,546,10063,0,2,0.72,0.274,1
282,546,10063,0,2,0.93,0.409,1
419,546,10063,0,2,3.57,1.285,1
67,546,9351,0,2,3.72,1.525,2
722,546,9351,0,2,5.66,2.717,2
1458,546,9351,0,2,2.9,1.334,1
1221,546,9351,0,2,2.98,1.401,2
1105,546,9351,0,2,1.85,0.906,1
1206,561,8489,0,2,3.43,1.372,1
1184,561,8489,0,2,5.68,2.158,2
108,561,8489,0,2,2.19,0.876,1
218,561,8489,0,2,3.44,1.307,1
432,561,10093,0,2,4.7,1.692,2
372,561,3645,0,2,3.98,1.393,1
960,561,3645,0,2,2.15,0.71,1
338,561,3645,0,2,0.57,0.228,1
1060,561,3645,0,2,5.74,2.583,2
39,561,3645,0,2,3.11,1.244,1
272,561,5720,0,2,7.82,3.832,2
116,561,5720,0,2,3.97,1.39,1
